"机构名称(中文)"	"机构ID"	"notice_numb"	"notice_date"
"中国西电电气股份有限公司"	"T000025764"	"CN107394283B"	"20191224"
"东软集团股份有限公司"	"02600718"	"CN107395458A"	"20171124"
"陕西合成药业股份有限公司"	"T000122186"	"CN107400126A"	"20171128"
"东软集团股份有限公司"	"02600718"	"CN107402869A"	"20171128"
"东软集团股份有限公司"	"02600718"	"CN107403089A"	"20171128"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107413998A"	"20171201"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107413998B"	"20190820"
"东软集团股份有限公司"	"02600718"	"CN107415953A"	"20171201"
"东软集团股份有限公司"	"02600718"	"CN107415953B"	"20191025"
"西安瑞联新材料股份有限公司"	"T000275396"	"CN107417025A"	"20171201"
"金堆城钼业股份有限公司"	"03134603"	"CN107418251A"	"20171201"
"东软集团股份有限公司"	"02600718"	"CN107423404A"	"20171201"
"东软集团股份有限公司"	"02600718"	"CN107423894A"	"20171201"
"东软集团股份有限公司"	"02600718"	"CN107424190A"	"20171201"
"东软集团股份有限公司"	"02600718"	"CN107426308A"	"20171201"
"隆基绿能科技股份有限公司"	"T000027277"	"CN107433694A"	"20171205"
"陕西合成药业股份有限公司"	"T000122186"	"CN107434791A"	"20171205"
"中国西电电气股份有限公司"	"T000025764"	"CN107436388A"	"20171205"
"中国西电电气股份有限公司"	"T000025764"	"CN107436388B"	"20191105"
"东软集团股份有限公司"	"02600718"	"CN107437036A"	"20171205"
"东软集团股份有限公司"	"02600718"	"CN107437036B"	"20200221"
"中国西电电气股份有限公司"	"T000025764"	"CN107449982A"	"20171208"
"中国西电电气股份有限公司"	"T000025764"	"CN107449982B"	"20200207"
"东软集团股份有限公司"	"02600718"	"CN107450997A"	"20171208"
"东软集团股份有限公司"	"02600718"	"CN107452043A"	"20171208"
"东软集团股份有限公司"	"02600718"	"CN107463482A"	"20171212"
"东软集团股份有限公司"	"02600718"	"CN107463486A"	"20171212"
"东软集团股份有限公司"	"02600718"	"CN107463907A"	"20171212"
"东软集团股份有限公司"	"02600718"	"CN107464092A"	"20171212"
"陕西合成药业股份有限公司"	"T000122186"	"CN107468656A"	"20171215"
"沈阳机床股份有限公司"	"01000410"	"CN107470941A"	"20171215"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107472916A"	"20171215"
"隆基绿能科技股份有限公司"	"T000027277"	"CN107473331A"	"20171215"
"中国西电电气股份有限公司"	"T000025764"	"CN107475559A"	"20171215"
"中国西电电气股份有限公司"	"T000025764"	"CN107475559B"	"20190618"
"东软集团股份有限公司"	"02600718"	"CN107480004A"	"20171215"
"东软集团股份有限公司"	"02600718"	"CN107480028A"	"20171215"
"东软集团股份有限公司"	"02600718"	"CN107480049A"	"20171215"
"中国西电电气股份有限公司"	"T000025764"	"CN107480104A"	"20171215"
"东软集团股份有限公司"	"02600718"	"CN107491669A"	"20171219"
"东软集团股份有限公司"	"02600718"	"CN107493190A"	"20171219"
"辽宁禾丰牧业股份有限公司"	"T000058625"	"CN107494894A"	"20171222"
"辽宁禾丰牧业股份有限公司"	"T000058625"	"CN107494976A"	"20171222"
"沈阳蓝英工业自动化装备股份有限公司"	"T000054816"	"CN107498899A"	"20171222"
"东软集团股份有限公司"	"02600718"	"CN107499151A"	"20171222"
"西安铂力特增材技术股份有限公司"	"Q0012684FF"	"CN107502795A"	"20171222"
"陕西合成药业股份有限公司"	"T000122186"	"CN107505404A"	"20171222"
"陕西合成药业股份有限公司"	"T000122186"	"CN107510688A"	"20171226"
"西安标准工业股份有限公司"	"02600302"	"CN107513815A"	"20171226"
"中国西电电气股份有限公司"	"T000025764"	"CN107516907A"	"20171226"
"金堆城钼业股份有限公司"	"03134603"	"CN107519986A"	"20171229"
"西安铂力特增材技术股份有限公司"	"Q0012684FF"	"CN107521097A"	"20171229"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107523718A"	"20171229"
"中国航发动力股份有限公司"	"02600893"	"CN107525462A"	"20171229"
"东北制药集团股份有限公司"	"01000597"	"CN107525777A"	"20171229"
"中国西电电气股份有限公司"	"T000025764"	"CN107525976A"	"20171229"
"中国西电电气股份有限公司"	"T000025764"	"CN107525976B"	"20190927"
"东软集团股份有限公司"	"02600718"	"CN107526620A"	"20171229"
"中国西电电气股份有限公司"	"T000025764"	"CN107528295A"	"20171229"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107536598A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107536663A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107536678A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107536678B"	"20190827"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107536695A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107538193A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107538208A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107538208B"	"20190430"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107538466A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107538468A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107538483A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107538484A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107538485A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107538486A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107538494A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107538496A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107538509A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107539163A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107539385A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107539385B"	"20191112"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107539521A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107539521B"	"20191112"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107542371A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107542371B"	"20191129"
"中国航发动力股份有限公司"	"02600893"	"CN107542501A"	"20180105"
"中国航发动力股份有限公司"	"02600893"	"CN107542501B"	"20190705"
"中国航发动力股份有限公司"	"02600893"	"CN107542502A"	"20180105"
"中国航发动力股份有限公司"	"02600893"	"CN107542502B"	"20190702"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107543505A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107543542A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107543546A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107544022A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107544022B"	"20200207"
"中国航发动力股份有限公司"	"02600893"	"CN107544429A"	"20180105"
"中国航发动力股份有限公司"	"02600893"	"CN107544429B"	"20200207"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107544486A"	"20180105"
"东软集团股份有限公司"	"02600718"	"CN107544903A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107545284A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107545591A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107546163A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107546165A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107546165B"	"20191029"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107546840A"	"20180105"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107547028A"	"20180105"
"中国航发动力股份有限公司"	"02600893"	"CN107552925A"	"20180109"
"中国航发动力股份有限公司"	"02600893"	"CN107552925B"	"20200131"
"中国航发动力股份有限公司"	"02600893"	"CN107552982A"	"20180109"
"中国航发动力股份有限公司"	"02600893"	"CN107552982B"	"20191112"
"中国航发动力股份有限公司"	"02600893"	"CN107553079A"	"20180109"
"中国航发动力股份有限公司"	"02600893"	"CN107553169A"	"20180109"
"中国航发动力股份有限公司"	"02600893"	"CN107553224A"	"20180109"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107553484A"	"20180109"
"东软集团股份有限公司"	"02600718"	"CN107554323A"	"20180109"
"金堆城钼业股份有限公司"	"03134603"	"CN107555115A"	"20180109"
"陕西合成药业股份有限公司"	"T000122186"	"CN107556167A"	"20180109"
"陕西合成药业股份有限公司"	"T000122186"	"CN107556191A"	"20180109"
"陕西合成药业股份有限公司"	"T000122186"	"CN107556206A"	"20180109"
"陕西合成药业股份有限公司"	"T000122186"	"CN107556209A"	"20180109"
"陕西合成药业股份有限公司"	"T000122186"	"CN107556216A"	"20180109"
"陕西合成药业股份有限公司"	"T000122186"	"CN107556234A"	"20180109"
"陕西合成药业股份有限公司"	"T000122186"	"CN107556248A"	"20180109"
"陕西合成药业股份有限公司"	"T000122186"	"CN107556290A"	"20180109"
"陕西合成药业股份有限公司"	"T000122186"	"CN107556294A"	"20180109"
"陕西合成药业股份有限公司"	"T000122186"	"CN107556304A"	"20180109"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107559401A"	"20180109"
"中国航发动力股份有限公司"	"02600893"	"CN107560519A"	"20180109"
"中国航发动力股份有限公司"	"02600893"	"CN107560519B"	"20190507"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107562063A"	"20180109"
"东软集团股份有限公司"	"02600718"	"CN107562465A"	"20180109"
"东软集团股份有限公司"	"02600718"	"CN107562608A"	"20180109"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107562968A"	"20180109"
"东软集团股份有限公司"	"02600718"	"CN107563189A"	"20180109"
"东软集团股份有限公司"	"02600718"	"CN107563288A"	"20180109"
"东软集团股份有限公司"	"02600718"	"CN107565191A"	"20180109"
"东软集团股份有限公司"	"02600718"	"CN107566549A"	"20180109"
"东软集团股份有限公司"	"02600718"	"CN107566986A"	"20180109"
"中国航发动力股份有限公司"	"02600893"	"CN107570819A"	"20180112"
"中国航发动力股份有限公司"	"02600893"	"CN107570849A"	"20180112"
"中国航发动力股份有限公司"	"02600893"	"CN107570849B"	"20190910"
"中国航发动力股份有限公司"	"02600893"	"CN107570937A"	"20180112"
"中国航发动力股份有限公司"	"02600893"	"CN107570937B"	"20190604"
"中国航发动力股份有限公司"	"02600893"	"CN107570973A"	"20180112"
"沈阳蓝英工业自动化装备股份有限公司"	"T000054816"	"CN107572450A"	"20180112"
"沈阳化工股份有限公司"	"01000698"	"CN107572540A"	"20180112"
"沈阳化工股份有限公司"	"01000698"	"CN107572540B"	"20190917"
"西安铂力特增材技术股份有限公司"	"Q0012684FF"	"CN107574338A"	"20180112"
"中国航发动力股份有限公司"	"02600893"	"CN107576437A"	"20180112"
"中国航发动力股份有限公司"	"02600893"	"CN107576437B"	"20200221"
"东软集团股份有限公司"	"02600718"	"CN107577988A"	"20180112"
"中国航发动力股份有限公司"	"02600893"	"CN107583983A"	"20180116"
"中国航发动力股份有限公司"	"02600893"	"CN107583983B"	"20190409"
"西安铂力特增材技术股份有限公司"	"Q0012684FF"	"CN107584117A"	"20180116"
"中国航发动力股份有限公司"	"02600893"	"CN107584180A"	"20180116"
"中国航发动力股份有限公司"	"02600893"	"CN107584180B"	"20190917"
"西安标准工业股份有限公司"	"02600302"	"CN107587274A"	"20180116"
"中国航发动力股份有限公司"	"02600893"	"CN107588819A"	"20180116"
"东软集团股份有限公司"	"02600718"	"CN107590002A"	"20180116"
"东软集团股份有限公司"	"02600718"	"CN107590068A"	"20180116"
"沈阳兴齐眼药股份有限公司"	"T000060171"	"CN107595765A"	"20180119"
"金堆城钼业股份有限公司"	"03134603"	"CN107597403A"	"20180119"
"金堆城钼业股份有限公司"	"03134603"	"CN107597403B"	"20190924"
"中国航发动力股份有限公司"	"02600893"	"CN107598494A"	"20180119"
"金堆城钼业股份有限公司"	"03134603"	"CN107601565A"	"20180119"
"东北制药集团股份有限公司"	"01000597"	"CN107602402A"	"20180119"
"东北制药集团股份有限公司"	"01000597"	"CN107602402B"	"20190809"
"陕西航天动力高科技股份有限公司"	"03130369"	"CN107606097A"	"20180119"
"东北制药集团股份有限公司"	"01000597"	"CN107607635A"	"20180119"
"东软集团股份有限公司"	"02600718"	"CN107609093A"	"20180119"
"东软集团股份有限公司"	"02600718"	"CN107609501A"	"20180119"
"东软集团股份有限公司"	"02600718"	"CN107612840A"	"20180119"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107619942A"	"20180123"
"西部超导材料科技股份有限公司"	"T000027183"	"CN107619942B"	"20190702"
"中国西电电气股份有限公司"	"T000025764"	"CN107622908A"	"20180123"
"中国西电电气股份有限公司"	"T000025764"	"CN107622908B"	"20191224"
"中国航发动力股份有限公司"	"02600893"	"CN107627148A8"	"20190201"
"中国航发动力股份有限公司"	"02600893"	"CN107627176A"	"20180126"
"中国航发动力股份有限公司"	"02600893"	"CN107627176B"	"20191213"
"中国航发动力股份有限公司"	"02600893"	"CN107631930A"	"20180126"
"中国西电电气股份有限公司"	"T000025764"	"CN107633349A"	"20180126"
"西安蓝晓科技新材料股份有限公司"	"T000061157"	"CN107638602A"	"20180130"
"中国航发动力股份有限公司"	"02600893"	"CN107639313A"	"20180130"
"中国航发动力股份有限公司"	"02600893"	"CN107639313B"	"20181130"
"东软集团股份有限公司"	"02600718"	"CN107644549A"	"20180130"
"中国西电电气股份有限公司"	"T000025764"	"CN107644746A"	"20180130"
"西安铂力特增材技术股份有限公司"	"Q0012684FF"	"CN107649675A"	"20180202"
"中国航发动力股份有限公司"	"02600893"	"CN107653432A"	"20180202"
"陕西航天动力高科技股份有限公司"	"03130369"	"CN107654365A"	"20180202"
"中国西电电气股份有限公司"	"T000025764"	"CN107658175A"	"20180202"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107662465A"	"20180206"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN107662465B"	"20190827"
"中国航发动力股份有限公司"	"02600893"	"CN107671640A"	"20180209"
"中国航发动力股份有限公司"	"02600893"	"CN107671640B"	"20200107"
"东北制药集团股份有限公司"	"01000597"	"CN107677663A"	"20180209"
"东北制药集团股份有限公司"	"01000597"	"CN107677737A"	"20180209"
"沈阳机床股份有限公司"	"01000410"	"CN107678401A"	"20180209"
"东软集团股份有限公司"	"02600718"	"CN107678835A"	"20180209"
"东软集团股份有限公司"	"02600718"	"CN107679194A"	"20180209"
"东软集团股份有限公司"	"02600718"	"CN107682279A"	"20180209"
"东软集团股份有限公司"	"02600718"	"CN107682354A"	"20180209"
"隆基绿能科技股份有限公司"	"T000027277"	"CN107684795A"	"20180213"
"沈阳蓝英工业自动化装备股份有限公司"	"T000054816"	"CN107685459A"	"20180213"
"东软集团股份有限公司"	"02600718"	"CN107688612A"	"20180213"
"东软集团股份有限公司"	"02600718"	"CN107688790A"	"20180213"
"东软集团股份有限公司"	"02600718"	"CN107689987A"	"20180213"
"中国航发动力股份有限公司"	"02600893"	"CN107695292A"	"20180216"
"中国航发动力股份有限公司"	"02600893"	"CN107695292B"	"20190806"
"金堆城钼业股份有限公司"	"03134603"	"CN107695362A"	"20180216"
